# row1: Critical Current, row2: Voltage at Critical Current
# Order: I0, I1
-2.596442683287614010e-04 2.596442683287479569e-04 2.596442683287614010e-04 -2.596442683287479569e-04
-7.141409999999999783e-06 6.963450000000001914e-06 7.018980000000000347e-06 -7.178019999999999420e-06
