# col1: R, col2: T 
# 
0.000000000000000000e+00 4.200000000000000178e+00
3.672899999999999885e-04 4.376999999999999780e+00
4.089499999999999928e-04 6.431000000000000050e+00
3.925399999999999788e-04 6.536999999999999922e+00
3.937999999999999769e-04 6.570000000000000284e+00
3.647699999999999922e-04 6.665000000000000036e+00
3.950599999999999750e-04 6.759999999999999787e+00
4.089499999999999928e-04 6.785999999999999588e+00
3.950599999999999750e-04 6.769000000000000128e+00
4.139899999999999852e-04 6.865000000000000213e+00
4.203099999999999653e-04 6.987000000000000099e+00
3.912799999999999807e-04 6.966000000000000192e+00
4.076799999999999998e-04 7.059000000000000163e+00
4.253499999999999577e-04 7.152000000000000135e+00
3.698199999999999795e-04 7.198000000000000398e+00
4.051600000000000036e-04 7.248999999999999666e+00
3.887499999999999897e-04 7.344999999999999751e+00
3.887499999999999897e-04 7.413999999999999702e+00
4.240899999999999596e-04 7.411999999999999922e+00
3.975900000000000202e-04 7.474000000000000199e+00
3.824399999999999501e-04 7.543000000000000149e+00
4.177800000000000285e-04 7.564000000000000057e+00
4.039000000000000055e-04 7.668000000000000149e+00
4.039000000000000055e-04 7.701999999999999957e+00
3.937999999999999769e-04 7.738000000000000433e+00
3.963199999999999731e-04 7.790000000000000036e+00
3.849599999999999463e-04 7.831000000000000405e+00
3.748700000000000209e-04 7.913000000000000256e+00
4.076799999999999998e-04 7.953999999999999737e+00
4.139899999999999852e-04 7.988999999999999879e+00
3.836999999999999482e-04 8.031000000000000583e+00
4.076799999999999998e-04 8.070999999999999730e+00
3.900099999999999878e-04 8.106999999999999318e+00
3.937999999999999769e-04 8.146000000000000796e+00
4.152599999999999781e-04 8.221999999999999531e+00
3.862299999999999935e-04 8.262999999999999901e+00
4.177800000000000285e-04 8.301999999999999602e+00
4.367099999999999845e-04 8.337999999999999190e+00
4.013700000000000145e-04 8.375000000000000000e+00
3.937999999999999769e-04 8.448999999999999844e+00
4.039000000000000055e-04 8.483999999999999986e+00
3.748700000000000209e-04 8.519000000000000128e+00
4.102099999999999909e-04 8.554999999999999716e+00
3.786500000000000152e-04 8.589000000000000412e+00
4.203099999999999653e-04 8.624000000000000554e+00
3.988500000000000183e-04 8.659000000000000696e+00
4.228299999999999615e-04 8.728999999999999204e+00
4.114699999999999890e-04 8.762000000000000455e+00
4.139899999999999852e-04 8.797000000000000597e+00
4.139899999999999852e-04 8.830999999999999517e+00
3.786500000000000152e-04 8.865000000000000213e+00
4.190400000000000266e-04 8.897999999999999687e+00
4.026400000000000074e-04 8.929999999999999716e+00
3.950599999999999750e-04 8.961999999999999744e+00
4.076799999999999998e-04 9.026999999999999247e+00
4.165199999999999762e-04 9.058999999999999275e+00
4.039000000000000055e-04 9.090999999999999304e+00
4.127299999999999871e-04 9.122999999999999332e+00
3.862299999999999935e-04 9.153999999999999915e+00
4.114699999999999890e-04 9.183999999999999275e+00
3.988500000000000183e-04 9.244999999999999218e+00
4.076799999999999998e-04 9.275000000000000355e+00
3.912799999999999807e-04 9.305999999999999162e+00
4.102099999999999909e-04 9.336000000000000298e+00
4.190400000000000266e-04 9.365000000000000213e+00
4.026400000000000074e-04 9.394999999999999574e+00
3.887499999999999897e-04 9.423999999999999488e+00
4.051600000000000036e-04 9.481999999999999318e+00
3.836999999999999482e-04 9.512000000000000455e+00
3.988500000000000183e-04 9.538999999999999702e+00
4.001100000000000164e-04 9.566000000000000725e+00
3.836999999999999482e-04 9.595000000000000639e+00
3.988500000000000183e-04 9.621999999999999886e+00
